zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,total_price,price_log
90291,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,139.0,4.934473933130692
90291,Guesthouse,Entire home/apt,5,1.0,1.0,3.0,Real Bed,180.0,5.1929568508902095
90403,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,299.0,5.700443573390688
90401,Apartment,Entire home/apt,2,1.0,0.0,0.0,Real Bed,275.0,5.616771097666573
90402,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,240.0,5.48063892334199
90291,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
90401,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,348.0,5.8522024797744745
90291,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,175.0,5.1647859739235145
90291,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,240.0,5.48063892334199
90291,House,Private room,2,1.0,1.0,1.0,Real Bed,129.0,4.859812404361672
90291,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,199.0,5.293304824724492
90401,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,215.0,5.3706380281276624
90275,Apartment,Entire home/apt,5,1.5,2.0,0.0,Real Bed,310.0,5.736572297479192
90012,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,90.0,4.499809670330264
90731,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,160.0,5.0751738152338275
90275,House,Entire home/apt,5,3.0,4.0,4.0,Real Bed,700.0,6.551080335043403
90732,House,Entire home/apt,8,1.5,4.0,5.0,Real Bed,475.0,6.163314804034642
90731,Bungalow,Entire home/apt,3,1.0,1.0,2.0,Real Bed,194.0,5.267858159063328
90731,Guesthouse,Entire home/apt,5,1.0,2.0,3.0,Real Bed,209.0,5.342334251964812
90503,House,Private room,4,1.0,1.0,1.0,Real Bed,40.0,3.688879454113936
90731,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,210.0,5.3471075307174685
90803,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,230.0,5.4380793089231965
90813,Bungalow,Entire home/apt,3,1.5,1.0,2.0,Real Bed,135.0,4.90527477843843
90802,Condominium,Entire home/apt,3,1.5,2.0,2.0,Real Bed,220.0,5.393627546352363
91505,Cottage,Entire home/apt,3,1.0,2.0,2.0,Real Bed,240.0,5.48063892334199
91601,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,259.0,5.556828061699537
90802,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,200.0,5.298317366548036
90275,Villa,Entire home/apt,7,3.0,3.0,4.0,Real Bed,1595.0,7.374629015218946
90803,Apartment,Entire home/apt,8,2.0,3.0,6.0,Real Bed,475.0,6.163314804034642
90802,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,160.0,5.0751738152338275
90028,Apartment,Entire home/apt,6,2.0,2.0,5.0,Real Bed,352.0,5.863631175598098
90068,House,Entire home/apt,16,4.0,6.0,8.0,Real Bed,1335.0,7.196686570834349
90028,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,3.688879454113936
90046,Apartment,Entire home/apt,8,3.0,3.0,5.0,Real Bed,448.0,6.104793232414986
90810,Bed and breakfast,Private room,2,1.0,1.0,1.0,Real Bed,85.0,4.442651256490317
90046,Apartment,Entire home/apt,8,3.0,3.0,5.0,Real Bed,449.0,6.107022887742255
90028,Townhouse,Entire home/apt,6,1.0,2.0,5.0,Real Bed,332.0,5.805134968916487
90028,Apartment,Private room,4,2.0,1.0,5.0,Real Bed,118.0,4.770684624465665
90028,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,438.0,6.082218910376446
90028,Bed and breakfast,Private room,2,8.0,1.0,2.0,Real Bed,98.0,4.584967478670572
90814,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,153.0,5.030437921392434
90814,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,149.0,5.003946305945459
90068,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,153.0,5.030437921392434
90028,Loft,Entire home/apt,16,2.0,0.0,1.0,Real Bed,2000.0,7.600902459542082
90046,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,176.0,5.170483995038151
91745,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,52.0,3.951243718581428
91745,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
90028,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,204.0,5.318119993844216
91607,Apartment,Entire home/apt,8,2.0,3.0,6.0,Real Bed,362.0,5.891644211825772
90815,Guest suite,Entire home/apt,3,1.0,0.0,2.0,Real Bed,128.0,4.852030263919617
90814,House,Entire home/apt,8,3.0,3.0,6.0,Real Bed,535.0,6.282266746896006
90804,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,4.867534450455582
90028,Apartment,Entire home/apt,8,1.0,0.0,5.0,Real Bed,248.0,5.513428746164983
90068,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,170.0,5.135798437050261
90028,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,139.0,4.934473933130692
90028,Apartment,Entire home/apt,5,2.0,2.0,4.0,Real Bed,243.0,5.493061443340548
90028,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,170.0,5.135798437050261
90028,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,136.0,4.9126548857360515
90804,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,274.0,5.613128106388071
90028,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,175.0,5.1647859739235145
91606,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,179.0,5.187385805840755
90028,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,151.0,5.017279836814924
91423,Apartment,Shared room,2,1.0,1.0,2.0,Real Bed,154.0,5.0369526024136295
90814,Apartment,Entire home/apt,6,1.5,2.0,4.0,Real Bed,154.0,5.0369526024136295
91405,House,Entire home/apt,6,1.5,2.0,3.0,Real Bed,270.0,5.598421958998375
91606,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,315.0,5.752572638825632
91405,Guesthouse,Shared room,1,1.0,1.0,1.0,Real Bed,12.0,2.4849066497880004
91401,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,150.0,5.010635294096256
91405,House,Private room,2,2.0,1.0,1.0,Real Bed,50.0,3.912023005428147
91405,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,165.0,5.105945473900579
91401,Guest suite,Private room,4,1.0,1.0,2.0,Real Bed,77.0,4.343805421853683
91401,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,154.0,5.0369526024136295
91607,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,180.0,5.1929568508902095
91411,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,213.0,5.3612921657094255
91401,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Futon,300.0,5.703782474656202
91403,Apartment,Entire home/apt,4,2.0,2.0,1.0,Real Bed,550.0,6.309918278226516
91601,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,358.0,5.880532986400699
91606,Guest suite,Entire home/apt,3,1.0,0.0,2.0,Real Bed,139.0,4.934473933130692
91607,Condominium,Entire home/apt,4,1.5,2.0,2.0,Real Bed,220.0,5.393627546352363
91601,Apartment,Entire home/apt,1,1.0,1.0,2.0,Real Bed,85.0,4.442651256490317
91601,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,45.0,3.80666248977032
91411,Townhouse,Entire home/apt,6,2.5,3.0,3.0,Real Bed,287.0,5.6594822157596205
91405,House,Private room,4,1.0,2.0,4.0,Real Bed,135.0,4.90527477843843
91606,House,Entire home/apt,8,2.0,4.0,5.0,Real Bed,550.0,6.309918278226516
90804,House,Private room,1,1.0,1.0,1.0,Real Bed,50.0,3.912023005428147
91605,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,400.0,5.991464547107983
91606,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,500.0,6.214608098422191
91405,House,Private room,1,1.0,1.0,1.0,Real Bed,195.0,5.272999558563747
91606,Loft,Entire home/apt,4,1.0,0.0,1.0,Real Bed,165.0,5.105945473900579
90036,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,164.0,5.0998664278242
90036,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,205.0,5.3230099791384085
90029,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,260.0,5.5606816310155285
90036,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,237.0,5.468060141135132
91748,House,Private room,2,1.0,1.0,1.0,Real Bed,43.0,3.7612001156935615
91405,House,Private room,2,1.5,0.0,1.0,Real Bed,38.0,3.6375861597263857
90026,Apartment,Entire home/apt,6,1.0,3.0,4.0,Real Bed,430.0,6.063785208687607
91748,House,Entire home/apt,16,8.5,9.0,19.0,Real Bed,1100.0,7.0030654587864625
90029,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
91765,Condominium,Entire home/apt,6,2.0,2.0,5.0,Real Bed,203.0,5.313205979041787
91401,House,Private room,2,1.0,1.0,1.0,Real Bed,135.0,4.90527477843843
90815,House,Private room,2,1.0,1.0,2.0,Real Bed,50.0,3.912023005428147
91606,Loft,Entire home/apt,4,2.0,1.0,1.0,Real Bed,120.0,4.787491742782046
90068,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,594.0,6.386879319362644
90731,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,270.0,5.598421958998375
91789,Bungalow,Private room,3,1.0,1.0,2.0,Real Bed,145.0,4.976733742420574
90731,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,210.0,5.3471075307174685
90731,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,3.912023005428147
91748,House,Private room,6,2.0,3.0,3.0,Real Bed,166.0,5.111987788356544
91748,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
90029,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,158.0,5.062595033026967
90036,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,600.0,6.396929655216146
91606,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,269.0,5.594711379601838
90036,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,5.010635294096256
91606,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,395.0,5.978885764901122
90068,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,259.0,5.556828061699537
91765,Bungalow,Private room,2,1.0,1.0,0.0,Real Bed,60.0,4.0943445622220995
90028,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,200.0,5.298317366548036
90036,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,98.0,4.584967478670572
91789,House,Private room,2,1.5,1.0,1.0,Real Bed,33.0,3.49650756146648
90029,House,Shared room,1,1.0,1.0,4.0,Real Bed,39.0,3.6635616461296463
90046,Apartment,Entire home/apt,8,3.0,3.0,5.0,Real Bed,449.0,6.107022887742255
90731,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,130.0,4.867534450455582
90068,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,620.0,6.429719478039137
90028,Bungalow,Entire home/apt,2,1.0,0.0,0.0,Real Bed,184.0,5.214935757608987
90028,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,247.0,5.5093883366279774
90046,Apartment,Entire home/apt,8,3.0,3.0,5.0,Real Bed,469.0,6.150602768446278
90731,House,Private room,2,1.5,1.0,1.0,Real Bed,85.0,4.442651256490317
90036,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,144.0,4.969813299576002
90068,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,274.0,5.613128106388071
90036,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,166.0,5.111987788356544
90028,Condominium,Entire home/apt,6,1.0,2.0,4.0,Real Bed,360.0,5.886104031450156
90068,Apartment,Entire home/apt,6,3.0,3.0,3.0,Real Bed,2570.0,7.851661177889265
90036,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
90028,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,145.0,4.976733742420574
90068,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,5.298317366548036
90068,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,160.0,5.0751738152338275
90068,Guest suite,Entire home/apt,6,1.0,1.0,3.0,Real Bed,210.0,5.3471075307174685
90068,Bungalow,Entire home/apt,2,1.0,1.0,1.0,Real Bed,155.0,5.043425116919247
90028,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,170.0,5.135798437050261
90068,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,310.0,5.736572297479192
90028,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,207.0,5.332718793265369
90028,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,204.0,5.318119993844216
91789,House,Private room,2,1.5,1.0,1.0,Real Bed,55.0,4.007333185232471
90068,House,Private room,4,1.0,2.0,2.0,Real Bed,325.0,5.783825182329737
90807,Guest suite,Entire home/apt,1,1.0,1.0,1.0,Real Bed,135.0,4.90527477843843
90068,House,Entire home/apt,15,2.5,6.0,10.0,Real Bed,1190.0,7.0817085861055755
91789,Tiny house,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,5.298317366548036
91789,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,314.0,5.749392985908253
91765,House,Private room,2,2.0,1.0,1.0,Real Bed,100.0,4.605170185988092
90068,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,141.0,4.948759890378168
91792,Farm stay,Private room,2,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
90028,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,160.0,5.0751738152338275
90068,House,Entire home/apt,16,5.5,5.0,9.0,Real Bed,1073.0,6.9782137426306985
90807,House,Private room,4,1.0,1.0,3.0,Real Bed,68.0,4.219507705176107
90808,Guesthouse,Entire home/apt,4,1.0,1.0,2.0,Real Bed,153.0,5.030437921392434
90068,House,Entire home/apt,8,4.0,3.0,3.0,Real Bed,949.0,6.855408798609928
90068,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,900.0,6.802394763324312
90068,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,4.941642422609304
90028,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,149.0,5.003946305945459
90028,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,429.0,6.061456918928018
90028,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,295.0,5.68697535633982
90805,House,Private room,1,1.0,1.0,1.0,Real Bed,76.0,4.330733340286331
90807,House,Private room,2,1.0,1.0,1.0,Real Bed,77.0,4.343805421853683
90026,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,430.0,6.063785208687607
90019,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
90019,House,Private room,3,1.0,1.0,2.0,Real Bed,60.0,4.0943445622220995
90019,House,Private room,6,1.0,1.0,2.0,Real Bed,100.0,4.605170185988092
90232,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,69.0,4.23410650459726
90232,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,253.0,5.5333894887275195
90005,House,Private room,2,2.5,1.0,1.0,Real Bed,58.0,4.060443010546419
90006,House,Private room,2,1.0,0.0,2.0,Real Bed,112.0,4.718498871295094
90066,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,274.0,5.613128106388071
90006,House,Private room,15,7.0,9.0,12.0,Real Bed,800.0,6.684611727667928
90006,House,Private room,2,3.0,1.0,1.0,Real Bed,138.0,4.927253685157205
90064,House,Entire home/apt,3,2.0,3.0,3.0,Real Bed,400.0,5.991464547107983
90006,Hostel,Shared room,1,1.0,1.0,6.0,Real Bed,38.0,3.6375861597263857
90019,House,Entire home/apt,8,1.5,2.0,5.0,Real Bed,350.0,5.857933154483459
90005,House,Private room,2,2.5,1.0,1.0,Real Bed,65.0,4.174387269895637
90019,House,Private room,1,1.0,1.0,1.0,Real Bed,90.0,4.499809670330264
90025,Guesthouse,Entire home/apt,4,1.0,0.0,2.0,Real Bed,265.0,5.579729825986222
90066,Guesthouse,Entire home/apt,3,1.0,0.0,1.0,Real Bed,189.0,5.2417470150596435
90064,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,185.0,5.220355825078324
90292,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,350.0,5.857933154483459
90057,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,105.0,4.653960350157523
90292,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,500.0,6.214608098422191
90064,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Futon,139.0,4.934473933130692
90019,House,Private room,4,3.5,1.0,2.0,Real Bed,63.0,4.143134726391533
90006,House,Private room,2,1.0,1.0,1.0,Real Bed,140.0,4.941642422609304
90064,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,140.0,4.941642422609304
90005,Apartment,Entire home/apt,5,1.0,0.0,2.0,Real Bed,145.0,4.976733742420574
90404,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
90006,House,Private room,3,2.0,1.0,2.0,Real Bed,64.0,4.158883083359672
90006,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,52.0,3.951243718581428
90018,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,115.0,4.74493212836325
90094,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,54.0,3.9889840465642745
90015,Loft,Entire home/apt,6,1.0,1.0,2.0,Real Bed,275.0,5.616771097666573
90015,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,130.0,4.867534450455582
90293,Villa,Entire home/apt,6,2.5,2.0,4.0,Real Bed,585.0,6.371611847231858
90405,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,4.553876891600541
90094,Apartment,Private room,1,1.0,1.0,1.0,Pull-out Sofa,205.0,5.3230099791384085
90018,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,4.553876891600541
90006,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,4.553876891600541
90034,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
90064,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,4.605170185988092
90066,Guest suite,Private room,2,1.0,1.0,1.0,Futon,118.0,4.770684624465665
90292,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,500.0,6.214608098422191
90015,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,162.0,5.087596335232384
90005,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,120.0,4.787491742782046
90057,Apartment,Entire home/apt,2,1.0,0.0,0.0,Real Bed,130.0,4.867534450455582
90006,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,130.0,4.867534450455582
90006,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,224.0,5.41164605185504
90018,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,115.0,4.74493212836325
90019,House,Private room,1,1.0,0.0,1.0,Real Bed,48.0,3.8712010109078916
90018,House,Entire home/apt,12,2.0,4.0,5.0,Real Bed,424.0,6.049733455231958
90266,House,Entire home/apt,8,2.0,0.0,0.0,Real Bed,699.0,6.549650742233809
90007,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,138.0,4.927253685157205
90066,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,280.0,5.634789603169249
90266,House,Entire home/apt,6,3.0,3.0,4.0,Real Bed,2200.0,7.696212639346408
90230,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
90045,House,Entire home/apt,3,1.5,1.0,1.0,Real Bed,150.0,5.010635294096256
90018,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
90007,Guesthouse,Shared room,1,1.0,1.0,1.0,Real Bed,25.0,3.218875824868201
90230,Apartment,Entire home/apt,7,1.0,2.0,5.0,Real Bed,209.0,5.342334251964812
90094,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,259.0,5.556828061699537
90266,Villa,Entire home/apt,10,4.0,4.0,4.0,Real Bed,898.0,6.8001700683022
90007,House,Private room,2,3.0,1.0,0.0,Real Bed,58.0,4.060443010546419
90007,House,Private room,2,2.0,1.0,2.0,Real Bed,99.0,4.59511985013459
90007,Hostel,Private room,1,1.5,1.0,1.0,Real Bed,55.0,4.007333185232471
90007,House,Private room,2,1.5,1.0,1.0,Real Bed,150.0,5.010635294096256
90007,House,Private room,2,1.5,0.0,0.0,Real Bed,164.0,5.0998664278242
90266,Apartment,Entire home/apt,6,2.5,2.0,3.0,Real Bed,750.0,6.620073206530356
90045,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
90045,House,Entire home/apt,8,3.0,3.0,5.0,Real Bed,624.0,6.436150368369428
90045,Bed and breakfast,Private room,2,1.5,1.0,1.0,Real Bed,120.0,4.787491742782046
90007,House,Private room,4,3.0,1.0,0.0,Real Bed,73.0,4.290459441148391
90266,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,130.0,4.867534450455582
90230,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
90293,Apartment,Entire home/apt,6,1.0,2.0,5.0,Real Bed,214.0,5.365976015021852
90066,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,70.0,4.248495242049359
90006,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,110.0,4.700480365792417
90045,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
90012,Apartment,Entire home/apt,7,1.0,2.0,4.0,Real Bed,164.0,5.0998664278242
90012,Apartment,Entire home/apt,13,2.0,4.0,5.0,Real Bed,588.0,6.376726947898628
91748,Apartment,Entire home/apt,3,1.5,1.0,2.0,Real Bed,89.0,4.48863636973214
90045,House,Private room,2,1.0,1.0,2.0,Real Bed,85.0,4.442651256490317
90230,House,Private room,2,1.5,1.0,1.0,Real Bed,51.0,3.9318256327243257
90230,Guest suite,Private room,4,1.0,0.0,1.0,Real Bed,84.0,4.430816798843313
90301,Apartment,Shared room,1,1.0,1.0,1.0,Couch,50.0,3.912023005428147
90230,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,99.0,4.59511985013459
90302,House,Shared room,1,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
90302,Apartment,Shared room,1,2.0,1.0,0.0,Real Bed,100.0,4.605170185988092
90014,Loft,Entire home/apt,9,1.0,3.0,5.0,Real Bed,350.0,5.857933154483459
90293,House,Private room,2,1.0,1.0,1.0,Real Bed,174.0,5.159055299214528
91748,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,130.0,4.867534450455582
91748,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,169.0,5.1298987149230735
91792,Guest suite,Entire home/apt,4,1.0,2.0,0.0,Real Bed,60.0,4.0943445622220995
91748,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,99.0,4.59511985013459
90008,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,450.0,6.1092475827643655
91748,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
90302,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,135.0,4.90527477843843
91748,House,Private room,2,0.5,1.0,1.0,Real Bed,46.0,3.828641396489095
90245,Cottage,Private room,2,1.0,1.0,0.0,Real Bed,67.0,4.204692619390967
91748,Villa,Entire home/apt,8,3.0,4.0,6.0,Real Bed,410.0,6.016157159698354
90293,Condominium,Entire home/apt,2,2.0,1.0,1.0,Real Bed,305.0,5.720311776607412
90293,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,375.0,5.9269260259704115
90015,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,127.0,4.84418708645859
90045,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,42.0,3.737669618283368
90015,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,127.0,4.84418708645859
90015,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,134.0,4.897839799950911
90245,House,Private room,4,1.0,1.0,2.0,Real Bed,108.0,4.68213122712422
91748,Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,149.0,5.003946305945459
90266,Townhouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,230.0,5.4380793089231965
90266,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,300.0,5.703782474656202
90266,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,750.0,6.620073206530356
90266,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,180.0,5.1929568508902095
90043,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,130.0,4.867534450455582
91748,Bungalow,Private room,2,1.0,1.0,0.0,Real Bed,58.0,4.060443010546419
90011,House,Entire home/apt,15,3.0,4.0,10.0,Real Bed,439.0,6.084499413075172
90062,Hostel,Shared room,1,2.0,1.0,1.0,Real Bed,23.0,3.1354942159291497
90245,Townhouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,4.934473933130692
90303,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,154.0,5.0369526024136295
90304,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,300.0,5.703782474656202
90302,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,3.688879454113936
90301,House,Shared room,1,2.0,1.0,2.0,Real Bed,42.0,3.737669618283368
90303,House,Shared room,1,1.0,1.0,1.0,Real Bed,46.0,3.828641396489095
90303,House,Shared room,1,1.0,1.0,1.0,Real Bed,48.0,3.8712010109078916
90303,House,Shared room,1,1.0,1.0,1.0,Real Bed,46.0,3.828641396489095
90014,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,228.0,5.429345628954442
90015,Loft,Entire home/apt,4,1.0,2.0,2.0,Real Bed,181.0,5.198497031265826
90014,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,4.867534450455582
